Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
/api/get_server_compatibility_api.php-318,68,558,319,2859,439.96,0.000%,.01938,0.01,0.01,703.0
/api/get_server_compatibility_api.php-319,68,672,329,7252,1001.50,0.000%,.01938,0.01,0.01,658.0
/api/get_server_compatibility_api.php-320,68,630,321,7220,867.34,0.000%,.01938,0.01,0.01,703.0
/api/get_server_compatibility_api.php-327,68,698,333,5951,877.58,0.000%,.01938,0.01,0.01,703.0
/api/get_server_compatibility_api.php-329,68,802,331,7276,1188.35,0.000%,.01938,0.01,0.01,703.0
/api/get_server_compatibility_api.php-323,68,593,327,3003,481.22,0.000%,.01938,0.01,0.01,703.0
/api/get_server_compatibility_api.php-325,68,611,319,3001,552.41,0.000%,.01938,0.01,0.01,703.0
/api/get_server_compatibility_api.php-330,68,619,324,3430,623.15,0.000%,.01938,0.01,0.01,703.0
/api/get_server_compatibility_api.php-331,68,880,310,6365,1240.12,0.000%,.01938,0.01,0.01,703.0
/api/get_server_compatibility_api.php-326,68,5401,325,320030,38444.56,1.471%,.01938,0.01,0.01,622.3
/api/get_server_compatibility_api.php-332,68,759,307,3861,805.59,0.000%,.01938,0.01,0.01,703.0
/api/get_server_compatibility_api.php-334,68,755,325,5952,968.45,0.000%,.01938,0.01,0.01,658.0
/api/get_server_compatibility_api.php-333,68,815,317,5086,947.00,0.000%,.01936,0.01,0.01,658.0
/api/get_server_compatibility_api.php-336,68,895,311,7495,1214.85,0.000%,.01933,0.01,0.01,703.0
/api/get_server_compatibility_api.php-337,68,985,314,14378,1948.04,0.000%,.01934,0.01,0.01,703.0
/api/get_server_compatibility_api.php-339,68,9205,324,321963,49048.79,2.941%,.01934,0.01,0.01,770.2
/api/get_server_compatibility_api.php-338,68,1135,302,10488,1631.89,0.000%,.01934,0.01,0.01,703.0
/api/get_server_compatibility_api.php-335,68,10960,324,694726,83539.74,1.471%,.01934,0.01,0.01,743.0
/api/get_server_compatibility_api.php-342,67,915,320,6225,1276.14,0.000%,.01905,0.01,0.01,703.0
/api/get_server_compatibility_api.php-341,67,787,315,4459,884.96,0.000%,.01905,0.01,0.01,703.0
/api/get_server_compatibility_api.php-343,67,893,326,14613,1930.08,0.000%,.01905,0.01,0.01,703.0
/api/get_server_compatibility_api.php-346,67,698,318,5939,893.15,0.000%,.01905,0.01,0.01,703.0
/api/get_server_compatibility_api.php-348,67,876,320,6225,1217.41,0.000%,.01905,0.01,0.01,703.0
/api/get_server_compatibility_api.php-349,67,772,317,6013,924.86,0.000%,.01905,0.01,0.01,703.0
/api/get_server_compatibility_api.php-352,67,699,322,3021,648.03,0.000%,.01905,0.01,0.01,703.0
/api/get_server_compatibility_api.php-340,67,746,311,7259,1107.06,0.000%,.01905,0.01,0.01,703.0
/api/get_server_compatibility_api.php-353,67,705,318,5576,822.99,0.000%,.01905,0.01,0.01,703.0
/api/get_server_compatibility_api.php-356,67,867,325,8980,1209.47,0.000%,.01906,0.01,0.01,703.0
/api/get_server_compatibility_api.php-358,67,847,315,7278,1110.81,0.000%,.01907,0.01,0.01,703.0
/api/get_server_compatibility_api.php-357,67,5417,326,323104,39108.98,1.493%,.01907,0.01,0.01,737.1
/api/get_server_compatibility_api.php-362,67,764,298,6409,916.32,0.000%,.01907,0.01,0.01,703.0
/api/get_server_compatibility_api.php-347,67,668,312,6062,864.38,0.000%,.01907,0.01,0.01,703.0
/api/get_server_compatibility_api.php-360,67,848,322,6038,1002.70,0.000%,.01907,0.01,0.01,703.0
