Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
/api/get_server_compatibility_api.php-390,45,1154,377,5029,1244.18,0.000%,.90117,0.62,0.64,703.0
/images/SFF%20SATA.jpg-396,45,429,345,2385,302.62,0.000%,.92636,19.60,0.45,21664.0
/api/result_api.php-394,45,1370,408,4914,1358.12,0.000%,.95836,30.84,0.85,32950.0
/images/-395,45,363,331,1073,107.56,100.000%,.96090,0.34,0.45,360.0
/api/get_server_compatibility_api.php-400,45,1584,375,5000,1373.27,0.000%,.95924,0.55,0.66,587.0
/api/get_server_compatibility_api.php-398,45,1030,379,5206,1099.33,0.000%,.94576,0.54,0.65,587.0
/api/get_server_compatibility_api.php-401,45,1385,369,6082,1477.49,0.000%,.89602,0.51,0.61,587.0
/images/LFF%20SATA.jpg-397,45,373,350,416,16.14,0.000%,.98855,23.86,0.48,24718.0
/api/get_server_compatibility_api.php-399,45,1176,382,4849,1156.68,0.000%,.98875,0.57,0.68,587.0
/api/get_server_compatibility_api.php-402,45,947,382,3877,1064.26,0.000%,1.04537,0.60,0.72,587.0
/api/get_server_compatibility_api.php-404,45,916,381,3934,934.42,0.000%,1.01262,0.58,0.69,587.0
/api/get_server_compatibility_api.php-403,45,1038,381,5243,1278.78,0.000%,1.01244,0.58,0.69,587.0
/api/get_server_compatibility_api.php-406,45,1213,379,3792,1153.38,0.000%,1.01196,0.58,0.69,587.0
/api/get_server_compatibility_api.php-405,45,1039,382,5256,1133.84,0.000%,.99811,0.57,0.68,587.0
/api/get_server_compatibility_api.php-407,45,892,380,2976,826.39,0.000%,.95808,0.55,0.66,587.0
/api/get_server_compatibility_api.php-408,45,863,385,3978,909.11,0.000%,1.00189,0.57,0.69,587.0
/api/get_server_compatibility_api.php-410,45,1068,377,5117,1163.70,0.000%,.97029,0.56,0.67,587.0
/api/get_server_compatibility_api.php-409,45,950,386,5178,1019.72,0.000%,.97014,0.67,0.68,703.0
/api/get_server_compatibility_api.php-412,45,1439,381,5156,1373.41,0.000%,.95845,0.66,0.68,703.0
/api/get_server_compatibility_api.php-414,45,1285,370,3935,1121.02,0.000%,.98526,0.68,0.69,703.0
/api/get_server_compatibility_api.php-415,45,945,374,3051,898.96,0.000%,.98440,0.56,0.67,587.0
/api/get_server_compatibility_api.php-413,45,637,376,2619,564.89,0.000%,.98395,0.68,0.69,703.0
/api/get_server_compatibility_api.php-411,45,1262,380,3896,1151.60,0.000%,1.02412,0.70,0.72,703.0
/api/get_server_compatibility_api.php-416,45,1027,374,3961,1039.21,0.000%,1.08951,0.70,0.76,658.0
/api/get_server_compatibility_api.php-417,45,815,385,3977,1001.61,0.000%,1.06724,0.61,0.73,587.0
/api/get_server_compatibility_api.php-418,45,1139,384,3528,1021.99,0.000%,1.06708,0.61,0.73,587.0
/api/get_server_compatibility_api.php-419,45,809,377,3856,882.39,0.000%,1.06703,0.61,0.73,587.0
/api/get_server_compatibility_api.php-422,45,1243,375,3846,1242.27,0.000%,1.06655,0.61,0.73,587.0
/api/get_server_compatibility_api.php-421,45,1076,374,3980,1035.42,0.000%,1.05803,0.61,0.72,587.0
/api/get_server_compatibility_api.php-420,45,914,376,3996,868.85,0.000%,1.05750,0.61,0.72,587.0
/api/get_server_compatibility_api.php-423,45,783,370,3877,873.59,0.000%,1.07473,0.62,0.74,587.0
/api/get_server_compatibility_api.php-425,45,930,377,3787,839.41,0.000%,1.07161,0.61,0.73,587.0
/api/get_server_compatibility_api.php-427,45,1104,383,3854,1059.83,0.000%,1.12980,0.65,0.77,587.0
/api/get_server_compatibility_api.php-424,45,956,379,3972,1005.37,0.000%,1.12649,0.65,0.77,587.0
/api/get_server_compatibility_api.php-428,45,890,378,3874,951.63,0.000%,1.08811,0.62,0.75,587.0
/api/get_server_compatibility_api.php-430,45,728,374,2561,647.77,0.000%,1.08751,0.62,0.75,587.0
/api/get_server_compatibility_api.php-429,45,1060,373,3854,1098.65,0.000%,1.06962,0.61,0.73,587.0
/api/get_server_compatibility_api.php-432,45,885,376,3842,822.44,0.000%,1.06932,0.61,0.73,587.0
/api/get_server_compatibility_api.php-433,45,965,381,3980,1031.66,0.000%,1.01440,0.58,0.70,587.0
/api/get_server_compatibility_api.php-434,45,1094,376,3853,1083.41,0.000%,1.01301,0.58,0.69,587.0
/api/get_server_compatibility_api.php-431,45,799,368,3141,742.86,0.000%,1.06878,0.61,0.73,587.0
/api/get_server_compatibility_api.php-435,45,887,384,3883,949.06,0.000%,1.06914,0.61,0.73,587.0
/api/get_server_compatibility_api.php-438,45,664,379,2711,593.91,0.000%,1.06952,0.61,0.73,587.0
/api/get_server_compatibility_api.php-436,45,1170,382,3869,1102.12,0.000%,1.06947,0.61,0.73,587.0
/api/get_server_compatibility_api.php-439,45,838,374,3183,819.02,0.000%,1.15160,0.66,0.79,587.0
/api/get_server_compatibility_api.php-437,45,707,377,3972,795.23,0.000%,1.15151,0.66,0.79,587.0
/api/get_server_compatibility_api.php-442,45,1017,386,3843,1057.62,0.000%,1.07859,0.62,0.74,587.0
/api/get_server_compatibility_api.php-440,45,770,379,3989,773.04,0.000%,1.07483,0.62,0.74,587.0
/api/get_server_compatibility_api.php-441,45,799,375,3407,809.24,0.000%,1.07445,0.62,0.74,587.0
/api/get_server_compatibility_api.php-443,45,953,380,3423,940.75,0.000%,1.07429,0.62,0.74,587.0
/api/get_server_compatibility_api.php-449,45,1064,378,3893,1062.58,0.000%,1.07437,0.62,0.74,587.0
/api/get_server_compatibility_api.php-448,45,1084,377,3885,1128.30,0.000%,1.14972,0.66,0.79,587.0
/api/get_server_compatibility_api.php-452,45,790,378,3002,772.82,0.000%,1.14720,0.66,0.79,587.0
/api/get_server_compatibility_api.php-450,45,879,376,3027,814.21,0.000%,1.08846,0.62,0.75,587.0
/api/get_server_compatibility_api.php-447,45,663,381,3410,666.73,0.000%,1.08748,0.62,0.75,587.0
/api/get_server_compatibility_api.php-453,45,849,371,3036,751.45,0.000%,1.06542,0.61,0.73,587.0
/api/get_server_compatibility_api.php-455,45,867,379,3414,869.14,0.000%,1.00480,0.58,0.69,587.0
/api/get_server_compatibility_api.php-454,45,902,367,3857,916.40,0.000%,1.00283,0.57,0.69,587.0
/api/get_server_compatibility_api.php-457,45,1015,372,3390,993.57,0.000%,1.04790,0.60,0.72,587.0
/api/get_server_compatibility_api.php-456,45,940,373,3865,942.68,0.000%,1.09276,0.63,0.75,587.0
/api/get_server_compatibility_api.php-458,45,1011,381,3401,1006.21,0.000%,1.09276,0.63,0.75,587.0
/api/get_server_compatibility_api.php-451,45,1143,369,3402,1008.43,0.000%,1.13852,0.65,0.78,587.0
/api/get_server_compatibility_api.php-460,45,1010,372,3472,1063.59,0.000%,1.16387,0.67,0.80,587.0
/api/get_server_compatibility_api.php-461,45,600,377,3406,591.37,0.000%,1.16339,0.67,0.80,587.0
/api/get_server_compatibility_api.php-462,45,887,381,3899,945.10,0.000%,1.16258,0.67,0.80,587.0
/api/get_server_compatibility_api.php-463,45,793,374,3396,868.04,0.000%,1.16219,0.67,0.80,587.0
/api/get_server_compatibility_api.php-464,45,582,370,2953,507.55,0.000%,1.14597,0.66,0.79,587.0
/api/get_server_compatibility_api.php-465,45,826,378,3867,824.60,0.000%,1.14373,0.66,0.78,587.0
/api/get_server_compatibility_api.php-466,45,974,386,3700,1015.74,0.000%,1.14257,0.78,0.81,703.0
/api/get_server_compatibility_api.php-468,45,781,378,3464,755.71,0.000%,1.24237,0.71,0.85,587.0
/api/get_server_compatibility_api.php-470,45,1089,379,3216,1006.10,0.000%,1.24141,0.71,0.85,587.0
/api/get_server_compatibility_api.php-459,45,841,386,3361,821.73,0.000%,1.24022,0.71,0.85,587.0
/api/get_server_compatibility_api.php-469,45,1016,386,3380,940.27,0.000%,1.24008,0.71,0.85,587.0
/api/get_server_compatibility_api.php-472,45,786,377,3168,848.92,0.000%,1.25097,0.72,0.86,587.0
/api/get_server_compatibility_api.php-467,45,851,387,2914,787.38,0.000%,1.22313,0.84,0.86,703.0
/api/get_server_compatibility_api.php-473,45,864,384,2996,830.64,0.000%,1.14466,0.66,0.78,587.0
/api/get_server_compatibility_api.php-471,45,864,377,3276,848.41,0.000%,1.14740,0.66,0.79,587.0
/api/get_server_compatibility_api.php-474,45,663,382,2981,619.21,0.000%,1.14749,0.66,0.79,587.0
/api/get_server_compatibility_api.php-475,45,889,378,3419,850.79,0.000%,1.09614,0.63,0.75,587.0
/api/get_server_compatibility_api.php-476,45,872,379,3037,861.66,0.000%,1.06972,0.61,0.73,587.0
